speaker_id,utterance,emotion,v,a,d,emo_evo,start,end
Ses03M_script03_2_F026,I don't care.  I don't care.  Do you understand?  I don't care if they roll around and bark like hoops.,xxx,1.0,5.0,5.0,"[['ang'], ['fru'], ['fru', 'ang']]",161.608,167.7964
Ses03M_script03_2_M026,Did you see much of Peter Burden after our divorce?,xxx,2.5,2.5,3.5,"[['fru'], ['ang'], ['oth']]",168.1134,172.1132
Ses03M_script03_2_F027,"Yes, I did.  Quite a lot.",xxx,1.5,3.0,4.0,"[['fru'], ['ang'], ['oth']]",171.5699,174.785
Ses03M_script03_2_M027,I suppose you let him kiss you a great deal more then?,xxx,2.5,2.5,3.5,"[['fru'], ['ang'], ['oth']]",174.1207,177.6979
Ses03M_script03_2_F028,Mind your business.,ang,1.5,3.0,4.0,"[['ang'], ['ang'], ['oth']]",176.43,178.7394
Ses03M_script03_2_M028,"Mmm, you must've had a riotous time.  No restraint at all, very enjoyable.  You never had much anyhow.",xxx,2.0,2.0,4.5,"[['fru'], ['ang'], ['oth']]",178.2111,187.0107
Ses03M_script03_2_F029,You're quite insufferable.  I expect it's because you're drunk.,ang,2.0,3.5,4.5,"[['ang'], ['ang'], ['oth']]",186.256,190.26
Ses03M_script03_2_M029,I'm not in the least bit drunk.,ang,2.0,3.0,4.0,"[['ang'], ['ang'], ['oth']]",189.82,192.2275
Ses03M_script03_2_F030,You've always had a weak head.,ang,2.0,2.0,3.5,"[['sad', 'ang'], ['ang'], ['oth']]",191.5992,193.3425
Ses03M_script03_2_M030,"Okay, like I mentioned before I had three very small, minute liquor glasses of brandy.  That's not even enough to get a child of two drunk.",ang,1.0,4.0,4.5,"[['ang'], ['ang'], ['ang']]",192.7161,201.8327
Ses03M_script03_2_F031,"On the contrary, a child of two can get violently drunk off just one glass of brandy.",ang,1.5,4.0,4.5,"[['ang'], ['ang'], ['oth']]",201.0327,207.8551
Ses03M_script03_2_M031,"Oh, what an interesting topic.  What about a child of four and a child of six?  A child of nine?",ang,2.0,2.5,4.5,"[['ang'], ['ang'], ['oth']]",206.5875,215.1
Ses03M_script03_2_F032,Shut up.,ang,2.0,3.0,4.0,"[['ang'], ['ang'], ['ang']]",213.8575,215.76
Ses03M_script03_2_M032,We might be able to bring up a splendid little debate about this intemperate tots.,ang,2.5,2.5,3.5,"[['ang'], ['ang'], ['oth']]",215.2661,220.705
Ses03M_script03_2_F033,"Not very funny dear.  In fact, maybe you better have some more brandy.",ang,2.5,3.0,4.0,"[['ang'], ['ang'], ['ang']]",219.9904,224.3072
Ses03M_script03_2_M033,"Oh, thanks.  I think I will.",ang,2.0,2.0,4.0,"[['ang'], ['ang'], ['oth']]",223.8846,228.2325
Ses03M_script03_2_M034,You better turn that off.,ang,2.0,3.0,3.5,"[['ang'], ['ang'], ['oth']]",229.4843,232.23
Ses03M_script03_2_F034,Why?,xxx,2.0,2.5,3.0,"[['fru'], ['ang'], ['oth']]",231.6427,233.6955
Ses03M_script03_2_M035,Because people upstairs will get annoyed.,xxx,2.5,2.5,3.0,"[['fru'], ['ang'], ['oth']]",232.971,236.6325
Ses03M_script03_2_F035,There aren't any people upstairs.  This is a photographer's studio.,xxx,2.5,3.0,3.0,"[['fru'], ['ang'], ['neu']]",236.0953,240.4272
Ses03M_script03_2_M036,Well there are people downstairs I suppose.,xxx,3.0,3.0,3.5,"[['fru'], ['neu'], ['oth']]",239.5971,242.6611
Ses03M_script03_2_F036,They are away in Tunis.,neu,3.0,2.5,3.5,"[['fru'], ['neu'], ['neu']]",242.2083,244.33
Ses03M_script03_2_M037,"Oh, this is no time to be in here for Tunis.",xxx,2.0,3.0,3.5,"[['fru'], ['dis'], ['neu']]",243.6875,247.2496
Ses03M_script03_2_F037,"Turn it on again, please.",fru,2.0,4.0,3.0,"[['fru'], ['fru'], ['fru']]",246.3025,248.33
Ses03M_script03_2_M038,No I'll do no such thing.,ang,2.0,2.5,3.0,"[['fru'], ['ang'], ['ang']]",247.4609,250.1225
Ses03M_script03_2_F038,Very well.  If you insist on being a boorish and idiotic.,ang,2.0,3.5,4.0,"[['ang'], ['fru'], ['ang']]",249.5575,255.7171
Ses03M_script03_2_M039,"Come on, turn it off.  It's driving me mad.",ang,1.5,4.5,4.5,"[['ang'], ['ang'], ['ang']]",257.6642,261.7093
Ses03M_script03_2_F039,You are far too temperamental.  Try to control yourself.,ang,1.5,3.5,4.0,"[['ang'], ['neu'], ['ang']]",260.5924,265.2714
Ses03M_script03_2_M040,Turn it--Turn it off.,ang,1.5,4.0,4.5,"[['ang'], ['ang'], ['ang']]",262.1169,266.1075
Ses03M_script03_2_F040,Go away.  Go away.  I hate you.,ang,2.0,4.0,4.5,"[['ang'], ['ang'], ['ang']]",265.5733,269.255
Ses03M_script03_2_M041,Very amusing indeed.,ang,2.0,2.0,4.0,"[['ang'], ['ang'], ['ang']]",268.6826,271.6259
Ses03M_script03_2_F041,"I hate you.  Listen I'm sick and tired of listening to you, you sadistic bully.",ang,1.5,4.0,4.5,"[['ang'], ['ang'], ['ang']]",270.8561,280.667
Ses03M_script03_2_M042,"You know what?  You're a vile, little, evil-minded, little, wicked beast and I never want to see you again.",ang,1.5,3.0,4.5,"[['ang'], ['ang'], ['ang']]",281.3613,292.6816
Ses03M_script03_2_F042,"This is the end.  Understand?  This is the end, here and now, forever and always.",ang,1.5,4.0,4.5,"[['ang'], ['ang'], ['ang']]",291.9269,298.8851
Ses03M_script03_2_M043,You're not going nowhere. No you're not.,ang,1.5,3.5,4.5,"[['ang'], ['ang'], ['ang']]",298.0475,301.1944
Ses03M_script03_2_F043,"Oh, yes I am. Yes I am and you can't stop me.",ang,1.5,4.5,4.5,"[['ang'], ['ang'], ['ang']]",299.12,303.2773
Ses03M_script03_2_M044,Just shut up.,ang,1.5,3.0,4.0,"[['ang'], ['ang'], ['ang']]",310.08,312.0363
Ses03M_script03_2_M045,shut up. shut up.  I would-I would never marry you again if you came crawling back to me on your hands and knees because you're an evil-minded little vampire and I hope to God I never see you again.,ang,1.0,4.5,5.0,"[['ang'], ['ang'], ['fru', 'ang']]",312.9373,324.9875
Ses03M_script03_2_F044,"Listen, you're a cruel fiend and I hate, loathe you.  Thank God finally, finally thank God I've realized just how horrible you are--and marry you?  Marry you?  Never. I will never marry you.  I will die die in torment-",ang,1.0,5.0,5.0,"[['ang'], ['ang'], ['ang']]",303.3226,317.3748
Ses03M_script03_2_F045,Beast. Brute. Cad. Swine. Beast. Beast. Brute. Devil. Sorry.,ang,1.0,4.5,5.0,"[['ang'], ['ang'], ['ang']]",324.016,328.975
Ses03M_script03_2_M046,Oh.,ang,1.0,3.0,3.5,"[['ang'], ['ang'], ['fru', 'ang']]",326.72,328.4838
Ses03M_impro02_M000,Hey sweetie.,sad,2.5,2.0,2.5,"[['sad'], ['neu'], ['sad'], ['']]",5.7703,9.1927
Ses03M_impro02_M001,Hey.,sad,2.5,2.0,2.0,"[['sad'], ['neu'], ['sad'], ['sad']]",18.5048,20.6139
Ses03M_impro02_F000,Um.,hap,4.0,3.0,3.0,"[['exc'], ['hap'], ['hap'], ['hap']]",5.8897,8.6953
Ses03M_impro02_F001,"How's it- going?  Oh I'm so tired.  Oh, I just woke up. Mmm.",xxx,3.5,3.5,3.5,"[['exc'], ['hap'], ['neu'], ['hap']]",8.755,16.5375
Ses03M_impro02_F002,What's going on?,xxx,4.0,3.0,3.5,"[['exc'], ['hap'], ['neu'], ['neu']]",17.0722,19.3803
Ses03M_impro02_M002,"Uh, -Um",sad,2.5,2.5,3.0,"[['sad'], ['sad'], ['sad'], ['sad', 'oth']]",21.6685,24.6731
Ses03M_impro02_F003,Why the sad face?,hap,4.0,3.0,3.0,"[['hap'], ['hap'], ['oth'], ['oth']]",20.0369,22.7032
Ses03M_impro02_M003,they need me out there sooner than I thought,sad,2.0,2.5,3.0,"[['sad'], ['sad'], ['sad'], ['fea']]",24.7924,29.4375
Ses03M_impro02_F004,Where?  Who?  What are you talking about?,sur,2.5,2.5,3.0,"[['fru'], ['sur'], ['oth', 'sur'], ['oth']]",30.0852,34.4229
Ses03M_impro02_M004,They want to deploy me next week.,sad,2.0,2.5,3.0,"[['sad'], ['sad'], ['sad'], ['neu']]",33.8658,38.4223
Ses03M_impro02_F005,Next week?,sur,2.0,3.0,3.0,"[['fru'], ['sur'], ['sur', 'fea'], ['sur']]",37.3677,39.1784
Ses03M_impro02_F006,Overseas?,xxx,2.0,3.0,3.0,"[['fru'], ['sad'], ['oth'], ['fru']]",39.258,41.5661
Ses03M_impro02_M005,For--,sad,2.5,2.0,2.5,"[['sad'], ['sad'], ['sad'], ['fea']]",42.6008,44.6702
Ses03M_impro02_F007,For how long this time?,xxx,2.0,2.5,3.0,"[['fru'], ['ang'], ['neu'], ['ang']]",44.113,46.6997
Ses03M_impro02_M006,They said anywhere from two to three years.,sad,2.0,2.0,3.0,"[['sad'], ['sad'], ['sad'], ['neu']]",46.065,48.8288
Ses03M_impro02_F008,What?  What do you mean two to three years?  Don't they know that you have a wife and an expectant child?,xxx,1.0,4.0,4.5,"[['fru'], ['sur'], ['fru', 'sur'], ['fru', 'sur']]",48.1522,56.8077
Ses03M_impro02_M007,I told them that but they--,xxx,1.5,2.0,3.5,"[['fru'], ['sad'], ['fru', 'sad'], ['sad']]",56.11,59.2949
Ses03M_impro02_F009,Honey--,fru,2.0,3.0,3.5,"[['fru'], ['sad'], ['fru'], ['fru']]",58.7975,61.1454
Ses03M_impro02_M008,--need me on the specialist honey.,fru,2.0,2.5,3.0,"[['fru'], ['sad'], ['fru'], ['fea']]",59.8123,62.976
Ses03M_impro02_F010,You can't.  We need you.  I need you.,fru,1.5,3.5,4.0,"[['fru'], ['sad'], ['fru'], ['sad']]",61.6826,67.3137
Ses03M_impro02_M009,"I don't want to go but,-",fru,2.0,2.5,3.0,"[['fru'], ['sad'], ['fru'], ['oth']]",66.657,69.7412
Ses03M_impro02_F011,I don't care about the money.,fru,1.5,3.0,3.5,"[['fru'], ['sad'], ['fru'], ['oth']]",71.8503,75.1931
Ses03M_impro02_M010,but they said they'd increase my pay by triple-there promotion.,fru,2.0,3.0,3.0,"[['fru'], ['sad'], ['fru'], ['oth']]",69.7412,75.3921
Ses03M_impro02_F012,And you're leaving next week so you won't even be here for Anna's birth?,xxx,1.5,3.0,4.0,"[['fru'], ['sad'], ['fru', 'sad'], ['sad']]",75.9492,81.3415
Ses03M_impro02_M011,No.,sad,1.5,2.0,3.0,"[['sad'], ['sad'], ['sad'], ['sad']]",80.665,82.9532
Ses03M_impro02_F013,Do this whole thing by myself?,sad,2.0,2.5,3.0,"[['sad'], ['sad'], ['fru', 'sad'], ['oth']]",81.441,84.0675
Ses03M_impro02_M012,Honey you're not going to be by yourself--,sad,2.0,2.5,3.5,"[['sad'], ['neu'], ['sad'], ['oth']]",83.7292,86.9924
Ses03M_impro02_M013,"We'll have internet set up, we'll get web cameras and everything.  My whole family's here too.",neu,2.5,3.0,3.5,"[['sad'], ['neu'], ['neu'], ['oth']]",87.4501,94.32
Ses03M_impro02_F014,Carry her for nine months and then yes.,sad,1.5,3.0,3.5,"[['fru'], ['sad'], ['sad'], ['sad']]",84.1073,87.5694
Ses03M_impro02_M014,Honey.,xxx,2.0,2.5,3.0,"[['fru'], ['sad'], ['oth'], ['sad']]",97.2198,100.0452
Ses03M_impro02_F015,It's not the same thing.  It's not like having you here.,sad,1.5,2.5,3.5,"[['sad'], ['sad'], ['sad'], ['sad']]",93.678,97.4785
Ses03M_impro02_F016,I can't do this.,sad,1.5,2.0,3.0,"[['sad'], ['sad'], ['sad'], ['oth']]",101.0401,103.8875
Ses03M_impro02_M015,"You can do it.  Alright?  You can, you can be strong, you can be strong for both of us alright?",neu,2.0,3.0,4.0,"[['fru'], ['neu'], ['neu'], ['fea']]",103.4425,109.3425
Ses03M_impro02_F017,I'm sick of being strong-- --for us.,sad,1.5,2.5,3.5,"[['sad'], ['sad'], ['sad'], ['fru']]",110.0339,113.51
Ses03M_impro02_M016,I don't know what to do.,sad,1.5,3.0,3.0,"[['sad'], ['sad'], ['fru'], ['fru']]",110.0538,113.2175
Ses03M_impro02_M017,I don't want to - I don't- I don't want to go.,fru,2.0,3.0,3.5,"[['fru'], ['fru'], ['fru'], ['fru']]",113.2175,116.5975
Ses03M_impro02_M018,What am I supposed to do?,fru,2.0,2.5,3.0,"[['fru'], ['sad'], ['fru'], ['fru', 'sad']]",117.3164,120.5199
Ses03M_impro02_F018,You can say no?,fru,1.5,3.5,3.5,"[['fru'], ['sad'], ['fru'], ['fru']]",119.5648,123.0071
Ses03M_impro02_M019,You know I can't say no.,sad,2.0,3.0,3.5,"[['sad'], ['sad'], ['fru'], ['neu', 'fea']]",122.3903,124.7875
Ses03M_impro02_F019,You could.  You really could.  You could-- --get into another line of work.  I could start working after Anna's born?,fru,1.5,4.0,4.0,"[['fru'], ['sad'], ['fru'], ['oth']]",123.9423,131.384
Ses03M_impro02_M020,The last guy who said no was fired.,fru,2.0,2.0,2.5,"[['fru'], ['sad'], ['fru'], ['sad']]",126.675,129.7524
Ses03M_impro02_M021,I put in fifteen years in this job.,fru,2.0,2.5,3.5,"[['fru'], ['fru'], ['fru'], ['fru']]",130.1702,133.8115
Ses03M_impro02_F020,I know.,fru,1.5,1.5,3.0,"[['fru'], ['sad'], ['fru'], ['oth', 'sad']]",132.4585,134.6074
Ses03M_impro02_M022,I'm so close.  Five more years and I retire-,fru,2.0,3.0,3.5,"[['fru'], ['fru'], ['fru'], ['oth']]",133.8115,137.2725
Ses03M_impro02_M023,and we'll have that happy life.,fru,3.0,2.5,2.5,"[['fru'], ['hap'], ['fru'], ['hap']]",137.365,140.0196
Ses03M_impro02_F021,Happiness for me is having you here with me,xxx,2.0,3.0,3.5,"[['fru'], ['sad'], ['fru', 'sad'], ['sad']]",139.9201,144.4325
Ses03M_impro02_F022,"and watch our child grow, see her take her first steps, her first words.",sad,2.0,3.5,3.5,"[['sad'], ['sad'], ['sad'], ['sad']]",144.5548,150.8439
Ses03M_impro02_M024,Honey after a year I can be back.,sad,2.0,2.5,2.5,"[['sad'], ['sad'], ['sad'], ['oth']]",149.8888,153.1918
Ses03M_impro02_F023,You said two years.,sad,1.5,3.0,3.5,"[['sad'], ['sad'], ['sad'], ['fru']]",152.0377,154.8035
Ses03M_impro02_M025,They want me there two years but I could probably get,sad,2.0,3.0,3.0,"[['sad'], ['sad'], ['sad'], ['fru', 'sad', 'ang']]",153.7887,157.1713
Ses03M_impro02_M026,maybe get some vacation-- --once it quiets down there.,sad,2.0,2.5,3.0,"[['sad'], ['sad'], ['sad'], ['oth']]",157.1713,161.2304
Ses03M_impro02_F024,A whole year? --We're not talking about like a couple months here.  I mean this is a whole year.,sad,2.0,4.0,4.0,"[['sad', 'ang'], ['sad'], ['fru', 'sad'], ['fru']]",157.755,163.96
Ses03M_impro02_M027,I know.  I know.  But they really need some good guys there.,sad,2.0,2.5,3.5,"[['fru'], ['sad'], ['sad'], ['sad']]",163.3396,167.14
Ses03M_impro02_F025,What could happen in a year?,sad,1.5,3.0,3.5,"[['fru'], ['sad'], ['sad'], ['fea']]",166.0059,168.7915
Ses03M_impro02_F026,And this isn't the first time you know?  I mean you always...sending you off to different places and...,sad,1.5,3.5,4.0,"[['sad', 'fea'], ['sad'], ['sad'], ['oth']]",168.9905,175.895
Ses03M_impro02_M028,Well that's the kind of work I'm in honey.,sad,2.5,2.0,2.5,"[['fru'], ['sad'], ['sad'], ['sad']]",176.9098,180.9092
Ses03M_impro02_F027,I don't know if that's how I want to live my life.,sad,1.5,2.5,2.0,"[['fru'], ['sad'], ['sad'], ['oth']]",180.4714,185.227
Ses03M_impro02_M029,It's just going to be--it's going to go faster than you think.,sad,2.5,2.5,3.0,"[['sad'], ['sad'], ['fru', 'sad'], ['sad']]",184.8887,190.9177
Ses03M_impro02_F028,"Joe I'm serious I don't want to have to have a little girl to tell...asking every day where's daddy, where's daddy and have to tell her that he's away--",sad,1.5,3.0,4.0,"[['fru'], ['sad'], ['sad'], ['fru']]",190.7187,203.06
Ses03M_impro02_F029,far away and he won't be here.,sad,2.0,3.0,3.5,"[['sad'], ['sad'], ['sad'], ['fru']]",203.16,206.5572
Ses03M_impro02_M030,You tell her-- [BREATHING],sad,2.5,3.0,2.5,"[['sad'], ['sad'], ['fru', 'sad'], ['sad']]",204.0501,207.6516
Ses03M_impro02_F030,I'm done.  I can't honey.,sad,1.5,3.0,4.0,"[['sad'], ['sad'], ['sad'], ['oth']]",207.373,213.004
Ses03M_impro02_M031,What do you mean?,sad,2.0,2.5,2.5,"[['sad'], ['sad'], ['sur'], ['sad']]",212.3872,215.6703
Ses03M_impro02_F031,It's over.,sad,1.5,2.0,3.0,"[['sad'], ['sad'], ['sad'], ['oth']]",218.0779,221.1621
Ses03M_impro02_M032,What?,sur,1.5,3.5,4.0,"[['fru'], ['sur'], ['sur'], ['sur']]",220.1672,222.5325
Ses03M_impro02_F032,Honey I can't do it anymore.,sad,1.5,2.5,3.5,"[['sad'], ['sad'], ['sad'], ['fru']]",221.7988,225.5594
Ses03M_impro02_M033,Are you kidding me?  No.,sur,2.0,3.5,4.0,"[['ang'], ['sur'], ['sur'], ['oth']]",223.6294,227.8477
Ses03M_impro02_F033,I need you here.  Anna needs you.,sad,1.5,3.5,4.0,"[['sad'], ['sad'], ['sad'], ['oth']]",228.0069,232.6828
Ses03M_impro02_M034,So I have--you want me to choose between you guys or my career?,fru,2.0,3.0,4.0,"[['fru'], ['sur'], ['fru'], ['dis']]",231.9864,237.04
Ses03M_impro02_F034,yeah.,sad,2.0,3.5,4.0,"[['fru'], ['sad'], ['sad'], ['ang']]",236.4832,238.2342
Ses03M_impro02_M035,What am I going to do?,fru,1.5,2.5,3.5,"[['fru'], ['fru'], ['fru'], ['fea']]",237.1797,239.7067
Ses03M_impro02_F035,"Priorities honey, priorities.",fru,1.5,4.0,4.0,"[['fru'], ['ang'], ['fru', 'sad'], ['fru']]",238.274,241.09
Ses03M_impro02_M036,I want to--what am I going to do if I leave this job?,fru,2.0,3.0,3.5,"[['fru'], ['fru'], ['fru'], ['fea']]",240.423,244.303
Ses03M_impro02_F036,You're smart.  You could go back to school--,fru,2.0,3.5,3.5,"[['fru'], ['sad'], ['fru'], ['oth']]",243.527,248.2228
Ses03M_impro02_F037,finish your Master's that you were started never finished.,fru,2.5,3.5,3.5,"[['fru'], ['sad'], ['fru'], ['oth']]",249.3769,254.155
Ses03M_impro02_M037,Fine.  I'll see if I can talk to them.,fru,2.0,3.0,3.5,"[['fru'], ['sad'], ['fru'], ['sad']]",253.3962,259.2859
Ses03M_script02_1_M000,"Hey, what time is it?  This pokes around midnight right?  God this is great isn't it?",exc,4.0,3.5,4.5,"[['exc'], ['exc'], ['neu']]",8.0641,17.6619
Ses03M_script02_1_M001,Look at the night we got.  I wouldn't trade this for anything.,exc,4.5,3.5,4.5,"[['exc'], ['exc'], ['neu']]",17.8103,22.9225
Ses03M_script02_1_M002,You know actually I wanted to go a little further up the coast and get away from all the lights and people but I was afraid you'd miss it.  How are you doing?,exc,4.0,2.5,3.5,"[['exc'], ['exc'], ['neu']]",23.3513,33.6747
Ses03M_script02_1_F000,Fine.,xxx,2.5,2.5,3.0,"[['sad'], ['neu'], ['oth']]",33.015,35.3238
Ses03M_script02_1_M003,"Is that, is that, nah, is that just Paul?  I can't even tell.",exc,4.5,3.5,4.5,"[['exc'], ['exc'], ['exc']]",34.895,42.6458
Ses03M_script02_1_M004,"But if I can't tell, it probably isn't them isn't it?  Probably would be unmistakable wouldn't you think?  How are you doing?",exc,3.5,3.5,3.5,"[['exc'], ['exc'], ['exc']]",42.68,48.7125
Ses03M_script02_1_M005,"Oh, you know what I forgot?  I forgot my flashlight.  How could I be so stupid?  I should've brought my flashlight.",exc,3.5,4.5,4.0,"[['exc'], ['exc'], ['exc']]",48.7575,56.05
Ses03M_script02_1_F001,What flashlight?,xxx,2.0,3.0,3.5,"[['fru'], ['neu'], ['oth']]",55.6737,57.3558
Ses03M_script02_1_M006,"You know, the flashlight, the silver one?  There's only one isn't there?",xxx,2.5,2.5,3.0,"[['fru'], ['exc'], ['neu']]",56.8281,60.9975
Ses03M_script02_1_F002,It's not your flashlight.,xxx,2.0,3.5,3.5,"[['fru'], ['ang'], ['oth']]",60.555,63.12
Ses03M_script02_1_M007,"Well, whose is it?",xxx,4.0,3.0,3.0,"[['exc'], ['hap'], ['neu']]",62.3691,64.9087
Ses03M_script02_1_F003,It's ours.  Mine too.,xxx,2.0,3.5,3.5,"[['fru'], ['ang'], ['oth']]",64.3645,66.6875
Ses03M_script02_1_M008,"Well, sure.",xxx,2.5,2.5,2.5,"[['exc'], ['hap'], ['neu']]",66.2444,67.976
Ses03M_script02_1_F004,"Well, you keep saying it's my flashlight like it's only your flashlight.  I mean, how do you think that makes me feel?",xxx,1.5,4.0,4.0,"[['fru'], ['ang'], ['oth']]",67.6132,73.3356
Ses03M_script02_1_M009,"No.  Of course, our flashlight.  Yours and mine.  Me flashlight is su flashlight, naturally.",xxx,2.5,4.0,4.0,"[['exc'], ['hap'], ['neu']]",72.9893,81.0725
Ses03M_script02_1_M010,How could we have not thought to bring it?  I hope the moon stays out.,xxx,3.5,4.0,3.5,"[['exc'], ['hap'], ['neu']]",81.095,87.4189
Ses03M_script02_1_M011,Was it a full moon last year when they were running?  I can't remember.  Do you remember?,xxx,3.0,2.0,3.5,"[['exc'], ['hap'], ['neu']]",87.4849,93.8225
Ses03M_script02_1_F005,Yes.,neu,3.0,3.5,3.0,"[['fru'], ['neu'], ['neu']]",93.2403,95.2027
Ses03M_script02_1_M012,Are you cold?  Do you want my jacket?,xxx,2.5,3.0,3.0,"[['exc'], ['hap'], ['neu']]",94.9553,98.7812
Ses03M_script02_1_M013,"We should've brought the blanket, our blanket.",xxx,2.0,3.0,4.0,"[['exc'], ['hap'], ['neu']]",99.0616,105.0478
Ses03M_script02_1_M014,"God.  Oh, you know what would be good right about now?  A six-pack.  A six-pack would be just the ticket.",exc,3.0,3.5,4.0,"[['exc'], ['exc'], ['neu']]",105.1303,113.013
Ses03M_script02_1_M015,"I'm so stupid, I should've brought a six-pack.  God, I'm like a little kid.  It's amazing I get out of the house with my fly zipped up. Oh- [LAUGHTER]",exc,4.5,4.0,4.5,"[['exc'], ['exc'], ['neu']]",113.1449,125.1669
Ses03M_script02_1_M016,I wonder if they can hear us talk?  Or feel the vibrations in the sand when we move around?,exc,4.0,3.0,4.0,"[['exc'], ['exc'], ['neu']]",125.2328,131.0047
Ses03M_script02_1_F006,"Look, I'm cold.",xxx,2.5,2.5,3.0,"[['sad'], ['neu'], ['oth']]",131.5159,134.5338
Ses03M_script02_1_M017,Do you want my jacket?,neu,3.0,3.5,3.0,"[['neu'], ['hap'], ['neu']]",134.2864,137.1559
Ses03M_script02_1_F007,"It's past eleven, let's go.",fru,1.5,3.0,4.0,"[['fru'], ['ang'], ['fru']]",136.6446,139.915
Ses03M_script02_1_M018,What?  Are you kidding me?  We just got here.  We miss it.  What's the point of coming down here if we just turn around and go home?,xxx,1.5,4.0,4.5,"[['fru'], ['sur'], ['neu']]",139.4316,147.5122
Ses03M_script02_1_F008,There is no point in coming down here.,fru,1.5,3.5,3.5,"[['fru'], ['ang'], ['fru']]",147.1494,149.465
Ses03M_script02_1_M019,Right.,xxx,2.5,3.5,3.0,"[['fru'], ['hap'], ['neu']]",149.1448,150.6455
Ses03M_script02_1_F009,That's my point.,fru,2.0,3.5,4.0,"[['fru'], ['ang'], ['fru']]",149.8869,152.0308
Ses03M_script02_1_M020,That's my point too...No.  No.  That's not my point.  My point is what's the point if we come down here if we just turn around and leave?,fru,2.0,4.0,4.5,"[['fru'], ['ang'], ['fru']]",151.2887,159.4875
