speaker,utt_id,utterance,emotion,sentiment,eda1,eda2,eda3,eda4,eda5,EDA,all_match,con_match,match
b'B',B,"b'{C And } he came [ with, + with ] his own raf-, - /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'what do you call those things? /',B,,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'A',A,b'The blowers? /',A,,br,br,br,qy^d,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'B',B,"b'No,  /'",B,,nn,nn,nn,nn,nn,nn,AllMatch,NotConMatch,NotMatch
b'B',B,b'those where you built {D like } a rafter thing. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{F Oh, } {F oh, } {F oh, } {F oh, } I know what you are talking about.  {F Uh } -- /'",A,,ba,sd,bk,sd,b,xx,AllNotMatch,NotConMatch,NotMatch
b'B',B,b'Yeah.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'Scaffold. /',B,,b^m,b^m,sd,b^m,sd,sd,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'A',A,b'-- scaffold.  /',A,,^2,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'A',A,"b""That's it <laughter>. /""",A,,sv,sd,ba,aa,sv,xx,AllNotMatch,NotConMatch,NotMatch
b'B',B,b'He came and did it that way  /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'{C and } I think he charged me a hundred dollars to finish up. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'# {F Huh. } # /',A,,%,b,%,%,%,%,AllNotMatch,ConMatch,NotMatch
b'B',B,"b""# {C And } # literally I wouldn't have done it with the scaffolds because --""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Its, -/'",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'-- {C and } if he fell, he was dead  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'{C and } he knew that <laughter>.  /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C So, } -/'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{F Oh, } my.  /'",A,,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'A',A,b'{C So } that was worth it getting a professional --',A,,sv,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'B',B,b'Yeah. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C Plus, } he cleaned up my mess. /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'<Laughter> {F Oh, } I think that is what we might have to do with this chimney,  /'",A,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b'{C but } other than that, it was pretty easy doing it ourself and caulking it and everything ourself. /'",A,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,b'Uh-huh. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b""It wasn't too bad.  /""",A,,sv,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b'{E I mean } # you think, # -/'",A,,sv,sv,sv,%,%,%,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'B',B,b'# How much # did it cost you for the paint for the outside? /',B,,qw,qy,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'Shoot, maybe a hundred and fifty. /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah. /',B,,b,b,b,ny,b,b,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b'Since, it is a one story,  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{C but } we did, {F uh, } {D like } two heavy coats over it.  /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'# {C But } then that way # --',A,,sd,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'B',B,b'# Yeah. # /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C But, } that friend of mine that painted his house out there in your neighborhood --'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'-- {C and } yet he bought {D like } seventeen gallons. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'My word. /',A,,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C And, } anyway, [ he, + when he ] checked out --'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{F Oh, } my word. /'",A,,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{C And } [ [ he had, +  he had, the, ] + {F uh, } he had ] already carried a ladder outside --'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'{C and } she wrung all that stuff up and made a mistake on the price of the paint -- /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'-- {C so } she had to start all over again -- /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'-- {C and } when he got outside, he noticed his receipt was {D like } thirteen ninety-nine or something. /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{F Oh, } my word. /'",A,,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'B',B,b'{C And } he saw  ((   )) . -/',B,,sd,%,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'A',A,b'{C So } that was really worth it.  # Painting his own house. # /',A,,sv,^2,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'B',B,"b'# Yeah,  /'",B,,aa,b,aa,b,b,b,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,b'# it was {D like } over two hundred dollars worth of free stuff. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{F Oh, } my word <laughter>. /'",A,,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'B',B,b'<Laughter>.',B,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{F Oh, } my word.  /'",A,,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{D Well, } he really saved in that way. /'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'<Laughter>  Yeah. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'<Laughter> {C But, } yeah,  /'",A,,aa,b,b,b,b,b,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'I think we are going to do, {F uh, } another bathroom,  /'",A,,sd,sv,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'{C but } I think I will probably just do it, in a roller.  /'",A,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b'I want to do it about the same color.  And just be a little, -/'",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'{F Uh. }  Rollers are so messy.  /',B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'We never  ((   ))  any more. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'{F Oh, } I know.  /'",A,,aa,aa,aa,aa,aa,aa,AllMatch,NotConMatch,NotMatch
b'A',A,"b""{C But } [ it's that, + it's the ] textured wall. /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'{D Well, } a little paintbrush, -/'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'So what do you think? /',B,,qw,qo,qo,qo,qw,qo,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,"b'Uh, the causes of crime?  /'",A,,qy,qy,qy^d,qw,qy,qy,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'A',A,"b'<Throat_clearing>.  Um, I think it was imbalance of power in the United States.  /'",A,,sv,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,"b""It's causing the lower class to rebel.  /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b""That's why there's su-, such high crime,  /""",A,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'A',A,"b""and, uh, there's crime in, uh, young people because they don't have ro-, role models -- /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'Yeah. /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'-- see too much crime on T V  /',A,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'A',A,"b""and they think it's the way to go.  /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b""I don't know.  /""",A,,h,h,h,h,h,h,AllMatch,NotConMatch,NotMatch
b'A',A,b'What do you think? /',A,,qo,qo,qo,qo,qw,qo,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,"b'What about, - /'",B,,qw,%,%,%,%,%,AllNotMatch,ConMatch,NotMatch
b'B',B,"b'I agree with the upper and lower level, you know -- /'",B,,sv,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""-- because that's the lowest thing for themselves,  /""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,"b""plus there's nobody for them to look up to. /""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'But I also blame some of it on parents -- /',B,,sd,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,b'Okay. /',A,,b,b,b,"fo_o_fw_""_by_bc",b,b,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,"b""-- because parents aren't parents. /""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Because I remember even when I was growing up, - /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I'm thirty-five  <laughter> -- /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Okay. /',A,,bk,b,b,"fo_o_fw_""_by_bc",bk,xx,AllNotMatch,NotConMatch,NotMatch
b'B',B,"b'-- I remember when I was growing up,  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'and I had friends,  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'they used to do stuff like, you know, go over to a store and steal stuff.  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b""My mother warned us,   it's like, I don't care what your friends do.  /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'If you do it, then that was it. /'",B,,sd,sv,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'And I knew that I would get in more trouble from my mother than from --',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'From anybody else. /',A,,sd,sd,bf,^2,bf,bf,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'B',B,b'And I think --',B,,sv,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""so they don't care. /""",B,,sd,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'So. -/',B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Yeah,  /'",A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'I think I can agree with that too. /',A,,aa,aa,aa,aa,sv,aa,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,"b""But now, as far as what they can do about it, I don't know. /""",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'<Throat_clearing>. /',A,,x,x,x,x,x,x,AllMatch,NotConMatch,NotMatch
b'B',B,"b""You can't make parents be parents <laughter>. /""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b""That's true.  /""",A,,aa,ba,aa,aa,aa,aa,AllNotMatch,ConMatch,NotMatch
b'A',A,b'You got to kind of make people want to do the right thing. /',A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'You know. -/',B,,%,%,%,%,aa,%,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,"b""I don't know how you do that. /""",A,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,"b'I guess if you gave the, gave them jobs,  /'",B,,sv,sv,sv,sv,qy^d,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,"b""that's another problem with the United States,  /""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,"b""there's no jobs any more. /""",B,,sv,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,b'Yeah.   /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'But. -/',B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'A',A,"b""Well, I've heard this one theory, that if, that if a kid commits a crime, that, uh, instead of the, prosecuting the kid, they prosecute the parent.  /""",A,,sd,sv,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,b'Or both of them. /',A,,sd,sv,^2,^2,sv,^2,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'B',B,"b'That would work to a point, /'",B,,sv,aa,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'A',A,"b'Now, to put the blame on the parent. /'",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,"b""Well, that'd work to a point because some kids are just bad anyway.  /""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I don't care what you do to them. /""",B,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'You know,  /'",B,,%,%,"fo_o_fw_""_by_bc","fo_o_fw_""_by_bc",ba,"fo_o_fw_""_by_bc",AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'B',B,"b'so I think it depends on how much trouble that kid has been in, you know. /'",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Because a, a, a child can get into anything regar-, -/'",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I don't care how good you, they are.   /""",B,,sd,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Eventu-, at least one time, - /'",B,,sd,%,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'B',B,"b'but now if this is a repeated thing, - /'",B,,sv,%,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'B',B,"b'here with this child in juvenile, - /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,"b'and or, to me, yeah, both of them. -/'",B,,sd,sd,sd,%,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""Because that means she's still not doing what she's supposed to do.  /""",B,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,"b'Because I just watched it on T V one night on one of them, um, Twenty Twenty, Forty-eight# hours, one of them shows# --'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'#Uh-huh.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.# /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I don't know --""",B,,h,sd,h,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,b'Um. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'(( )) it was a little, it was a little gang of  them --'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,"b'# No,  /'",A,,aa,nn,aa,nn,aa,aa,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b""I didn't see it.# /""",A,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'I understand. /',A,,ba,ba,ba,ba,ba,ba,AllMatch,NotConMatch,NotMatch
b'B',B,"b'And then when they caught him, you know, his mother sitting there,  /'",B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'B',B,b'now they going to take me away from you.  /',B,,sd,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'B',B,b'That meaned she was warned. /',B,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b""But see, by that, I think sometimes it's a little late. /""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'You know, - /'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b""but I'm sure there's something can be done. /""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'What about with adults?  /',A,,qo,qo,qo,qo,qw,qo,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,b'Anything do any about (( )) adult crime. /',A,,sv,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,"b'Yeah,  /'",B,,b,b,aa,aa,b,aa,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'B',B,b'start prosecuting they  /',B,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'B',B,b'but really good instead of having a revolving door on the damn court system. /',B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Well, for one, a major problem with that is the jails are overcrowded. /'",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Well, they should start with, the,  /'",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'if they would get rid of.  /',B,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'B',B,"b""Seems to me, I know there's a lot about court that people don't understand.  /""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,"b""There's more people in jail right now for child support,  okay --""",B,,sd,sv,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'A',A,b'Uh-huh. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,b'Um. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'You ought to take all them little misdemeanor people -- /',B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'-- let them go,  /'",B,,ad,^q,ad,ad,ad,ad,AllNotMatch,ConMatch,NotMatch
b'B',B,b'let them go -- /',B,,ad,ad,ad,^h,ad,ad,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'-- you know, give them a fine, whatever,  /'",B,,sv,sv,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'B',B,"b'make them do civic duty whatever, /'",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b'# Yeah,  /'",A,,aa,b,aa,b,b,b,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b'I mean seriously,# /'",A,,sv,aa,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'B',B,"b'# Put them fools in there,# /'",B,,^2,bf,ad,ad,bf,ad,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'A',A,b'they ought to put those (( )) people to work. /',A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,"b'I call them all fools, idiots, whatever. /'",B,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'Little rock stars, put all them in there. /'",B,,sd,sd,bf,sv,sd,sd,AllNotMatch,NotConMatch,ConfMatchSecond124
b'A',A,b'Um. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'You know, the murderers, the drug dealers, the user, put them all in   /'",B,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'B',B,b'jail --',B,,b^m,sv,^2,%,aa,xx,AllNotMatch,NotConMatch,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'and let all the normal people go -- /',B,,sd,sv,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,"b'-- you know, because, okay, - /'",B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b'if you write a bad check, you go to jail, right. /'",B,,sv,sv,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,b'<Laughter> Yeah.  /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'Let them people go. /',B,,ad,ad,ad,ad,ad,ad,AllMatch,NotConMatch,NotMatch
b'A',A,b'Well. /',A,,b,b,%,b,b,b,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'B',B,b'Not let them go and get out of it. /',B,,ad,sv,ad,sv,ad,ad,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'A',A,"b'Yeah,  /'",A,,b,b,aa,aa,b,aa,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'A',A,"b'they, #you still have to punish them#. /'",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'#Let them go# and pay their crime or their time doing something else --',B,,sv,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'A',A,b'Yeah. /',A,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Yeah,  /'",A,,b,b,aa,b,b,b,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'A',A,"b""that's, -/""",A,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b""But pu-, don't put them in jail because they're not hardened criminals. /""",B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b'Yeah,  /'",A,,b,b,aa,aa,aa,aa,AllNotMatch,ConMatch,NotMatch
b'A',A,"b""and they're, they're still, they can provide for society,  /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b""whereas some of them are so far gone that they can't do anything good for society. /""",A,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'B',B,b'Uh-huh.  /',B,,b,b,b,b,b,b,AllMatch,NotConMatch,NotMatch
b'B',B,b'So. - /',B,,%,%,%,%,%,%,AllMatch,NotConMatch,NotMatch
b'B',B,"b""I don't know,  /""",B,,h,h,h,h,h,h,AllMatch,NotConMatch,NotMatch
b'B',B,"b'some people, boy, they got, - /'",B,,%,%,sv,sd,%,%,AllNotMatch,NotConMatch,ConfMatchSecond124
b'B',B,b'I think the United States has got too many problems to be worrying about everybody else. /',B,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'A',A,"b'<Laughter> Yeah,  /'",A,,b,b,aa,aa,b,aa,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'A',A,"b""that's true. /""",A,,aa,aa,sv,aa,aa,aa,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
